distance,timestamp,enhanced_altitude,enhanced_speed,gps_accuracy,position_lat,position_long,speed,heart_rate
3512.39,2022-06-10 14:53:57,178.60000000000002,2.197,1.0,207783714.0,1226277099.0,2.197,
,2022-06-10 14:53:58,178.60000000000002,2.255,1.0,207783487.0,1226277013.0,2.255,
3518.97,2022-06-10 14:53:59,178.60000000000002,2.216,1.0,207783258.0,1226276931.0,2.216,
,2022-06-10 14:54:00,178.60000000000002,2.253,1.0,207783030.0,1226276846.0,2.253,
,2022-06-10 14:54:01,178.60000000000002,2.274,1.0,207782797.0,1226276769.0,2.274,
3524.1,2022-06-10 14:54:02,178.60000000000002,2.281,1.0,207782558.0,1226276712.0,2.281,
,2022-06-10 14:54:03,178.60000000000002,2.2,1.0,207782320.0,1226276662.0,2.2,
,2022-06-10 14:54:04,178.39999999999998,2.221,1.0,207782086.0,1226276617.0,2.221,
3529.8,2022-06-10 14:54:05,178.39999999999998,2.281,1.0,207781846.0,1226276573.0,2.281,150.0
,2022-06-10 14:54:06,178.39999999999998,2.269,1.0,207781606.0,1226276522.0,2.269,
3535.44,2022-06-10 14:54:07,178.39999999999998,2.33,1.0,207781365.0,1226276457.0,2.33,
,2022-06-10 14:54:08,178.39999999999998,2.387,1.0,207781120.0,1226276386.0,2.387,
,2022-06-10 14:54:09,178.39999999999998,2.311,1.0,207780877.0,1226276308.0,2.311,
3541.97,2022-06-10 14:54:10,178.39999999999998,2.273,1.0,207780645.0,1226276217.0,2.273,148.0
,2022-06-10 14:54:11,178.39999999999998,2.19,1.0,207780422.0,1226276120.0,2.19,
3547.61,2022-06-10 14:54:12,178.39999999999998,2.149,1.0,207780209.0,1226276020.0,2.149,
,2022-06-10 14:54:13,178.20000000000005,2.153,1.0,207780000.0,1226275915.0,2.153,
,2022-06-10 14:54:14,178.20000000000005,2.143,1.0,207779791.0,1226275812.0,2.143,149.0
3553.38,2022-06-10 14:54:15,178.20000000000005,2.157,1.0,207779577.0,1226275719.0,2.157,
,2022-06-10 14:54:16,178.20000000000005,2.173,1.0,207779362.0,1226275623.0,2.173,
3557.96,2022-06-10 14:54:17,178.20000000000005,2.265,1.0,207779141.0,1226275528.0,2.265,
,2022-06-10 14:54:18,178.20000000000005,2.305,1.0,207778910.0,1226275440.0,2.305,
,2022-06-10 14:54:19,178.20000000000005,2.274,1.0,207778680.0,1226275346.0,2.274,
3562.45,2022-06-10 14:54:20,178.20000000000005,2.333,1.0,207778448.0,1226275251.0,2.333,146.0
,2022-06-10 14:54:21,178.20000000000005,2.251,1.0,207778219.0,1226275156.0,2.251,
3570.54,2022-06-10 14:54:22,178.20000000000005,2.142,1.0,207778000.0,1226275062.0,2.142,
,2022-06-10 14:54:23,178.20000000000005,2.094,1.0,207777784.0,1226274985.0,2.094,
,2022-06-10 14:54:24,178.20000000000005,2.077,1.0,207777567.0,1226274923.0,2.077,
3575.76,2022-06-10 14:54:25,178.20000000000005,2.106,1.0,207777349.0,1226274861.0,2.106,145.0
,2022-06-10 14:54:26,178.20000000000005,2.142,1.0,207777129.0,1226274795.0,2.142,
,2022-06-10 14:54:27,178.0,2.153,1.0,207776906.0,1226274727.0,2.153,
3581.36,2022-06-10 14:54:28,178.0,2.198,1.0,207776680.0,1226274663.0,2.198,145.0
,2022-06-10 14:54:29,178.0,2.19,1.0,207776453.0,1226274596.0,2.19,
3586.49,2022-06-10 14:54:30,178.0,2.178,1.0,207776227.0,1226274525.0,2.178,
,2022-06-10 14:54:31,178.0,2.074,1.0,207776009.0,1226274455.0,2.074,148.0
,2022-06-10 14:54:32,178.0,2.049,1.0,207775796.0,1226274386.0,2.049,
3592.04,2022-06-10 14:54:33,178.0,2.062,1.0,207775583.0,1226274324.0,2.062,
,2022-06-10 14:54:34,178.0,2.027,1.0,207775370.0,1226274265.0,2.027,
3597.5,2022-06-10 14:54:35,178.0,2.043,1.0,207775158.0,1226274205.0,2.043,
,2022-06-10 14:54:36,178.0,2.033,1.0,207774945.0,1226274146.0,2.033,
,2022-06-10 14:54:37,178.0,2.009,1.0,207774734.0,1226274089.0,2.009,
3603.19,2022-06-10 14:54:38,178.0,1.992,1.0,207774525.0,1226274033.0,1.992,
,2022-06-10 14:54:39,178.0,1.995,1.0,207774316.0,1226273979.0,1.995,
3607.41,2022-06-10 14:54:40,178.0,2.002,1.0,207774107.0,1226273925.0,2.002,149.0
,2022-06-10 14:54:41,178.20000000000005,1.969,1.0,207773898.0,1226273873.0,1.969,
,2022-06-10 14:54:42,178.0,1.991,1.0,207773689.0,1226273831.0,1.991,
3612.47,2022-06-10 14:54:43,178.20000000000005,1.957,1.0,207773479.0,1226273791.0,1.957,
,2022-06-10 14:54:44,178.20000000000005,2.024,1.0,207773271.0,1226273738.0,2.024,
,2022-06-10 14:54:45,178.20000000000005,2.12,1.0,207773058.0,1226273667.0,2.12,146.0
3617.68,2022-06-10 14:54:46,178.20000000000005,2.166,1.0,207772838.0,1226273594.0,2.166,
,2022-06-10 14:54:47,178.20000000000005,2.186,1.0,207772612.0,1226273526.0,2.186,
3623.52,2022-06-10 14:54:48,178.20000000000005,2.203,1.0,207772384.0,1226273461.0,2.203,
,2022-06-10 14:54:49,178.20000000000005,2.081,1.0,207772161.0,1226273395.0,2.081,145.0
,2022-06-10 14:54:50,178.20000000000005,2.016,1.0,207771951.0,1226273324.0,2.016,
3629.1,2022-06-10 14:54:51,178.20000000000005,2.028,1.0,207771744.0,1226273253.0,2.028,
,2022-06-10 14:54:52,178.20000000000005,2.032,1.0,207771536.0,1226273179.0,2.032,
3634.22,2022-06-10 14:54:53,178.20000000000005,2.112,1.0,207771328.0,1226273095.0,2.112,145.0
,2022-06-10 14:54:54,178.39999999999998,2.089,1.0,207771116.0,1226273014.0,2.089,
,2022-06-10 14:54:55,178.39999999999998,2.029,1.0,207770903.0,1226272947.0,2.029,
3639.74,2022-06-10 14:54:56,178.39999999999998,1.988,1.0,207770696.0,1226272881.0,1.988,
,2022-06-10 14:54:57,178.39999999999998,2.004,1.0,207770493.0,1226272808.0,2.004,145.0
3644.36,2022-06-10 14:54:58,178.39999999999998,1.853,1.0,207770300.0,1226272727.0,1.853,
,2022-06-10 14:54:59,178.39999999999998,1.897,1.0,207770116.0,1226272641.0,1.897,
3649.59,2022-06-10 14:55:01,178.39999999999998,1.885,1.0,207769926.0,1226272561.0,1.885,
,2022-06-10 14:55:02,178.39999999999998,1.909,1.0,207769734.0,1226272487.0,1.909,
3654.53,2022-06-10 14:55:03,178.39999999999998,1.927,1.0,207769545.0,1226272400.0,1.927,145.0
,2022-06-10 14:55:04,178.39999999999998,1.942,1.0,207769361.0,1226272299.0,1.942,
,2022-06-10 14:55:05,178.39999999999998,1.95,1.0,207769172.0,1226272206.0,1.95,
3659.37,2022-06-10 14:55:06,178.39999999999998,1.999,1.0,207768969.0,1226272139.0,1.999,
,2022-06-10 14:55:07,178.20000000000005,2.023,1.0,207768758.0,1226272089.0,2.023,
,2022-06-10 14:55:08,178.20000000000005,1.996,1.0,207768546.0,1226272039.0,1.996,145.0
3663.97,2022-06-10 14:55:09,178.20000000000005,2.016,1.0,207768337.0,1226271979.0,2.016,
,2022-06-10 14:55:10,178.20000000000005,1.995,1.0,207768128.0,1226271921.0,1.995,
3669.5,2022-06-10 14:55:11,178.20000000000005,2.007,1.0,207767918.0,1226271867.0,2.007,
,2022-06-10 14:55:12,178.0,2.019,1.0,207767707.0,1226271812.0,2.019,
,2022-06-10 14:55:13,178.0,2.049,1.0,207767492.0,1226271762.0,2.049,
3674.94,2022-06-10 14:55:14,178.0,2.042,1.0,207767276.0,1226271718.0,2.042,
3674.94,2022-06-10 14:55:14,177.79999999999995,2.07,1.0,207767058.0,1226271670.0,2.07,
,2022-06-10 14:55:15,177.79999999999995,2.142,1.0,207766838.0,1226271612.0,2.142,144.0
3679.88,2022-06-10 14:55:16,,,,,,,144.0
,2022-06-10 14:55:17,177.79999999999995,2.148,1.0,207766616.0,1226271543.0,2.148,
,2022-06-10 14:55:18,177.60000000000002,2.149,1.0,207766399.0,1226271461.0,2.149,
,2022-06-10 14:55:18,177.60000000000002,2.108,1.0,207766183.0,1226271378.0,2.108,
3686.1,2022-06-10 14:55:19,177.60000000000002,2.038,1.0,207765971.0,1226271305.0,2.038,
,2022-06-10 14:55:20,177.39999999999998,2.065,1.0,207765760.0,1226271234.0,2.065,
3690.67,2022-06-10 14:55:21,177.39999999999998,2.082,1.0,207765547.0,1226271166.0,2.082,
,2022-06-10 14:55:22,177.39999999999998,2.096,1.0,207765330.0,1226271099.0,2.096,
,2022-06-10 14:55:23,177.39999999999998,2.087,1.0,207765115.0,1226271028.0,2.087,
3696.62,2022-06-10 14:55:24,177.39999999999998,2.158,1.0,207764899.0,1226270950.0,2.158,
,2022-06-10 14:55:25,177.39999999999998,2.102,1.0,207764680.0,1226270876.0,2.102,144.0
,2022-06-10 14:55:26,177.39999999999998,1.966,1.0,207764470.0,1226270810.0,1.966,
3700.99,2022-06-10 14:55:27,177.39999999999998,1.941,1.0,207764269.0,1226270747.0,1.941,
,2022-06-10 14:55:28,177.39999999999998,1.968,1.0,207764066.0,1226270687.0,1.968,
3706.79,2022-06-10 14:55:29,177.39999999999998,1.988,1.0,207763864.0,1226270620.0,1.988,
,2022-06-10 14:55:30,177.39999999999998,1.993,1.0,207763664.0,1226270545.0,1.993,142.0
,2022-06-10 14:55:31,177.39999999999998,2.035,1.0,207763462.0,1226270465.0,2.035,143.0
3711.56,2022-06-10 14:55:32,177.39999999999998,2.06,1.0,207763256.0,1226270386.0,2.06,
,2022-06-10 14:55:33,177.60000000000002,2.051,1.0,207763046.0,1226270312.0,2.051,
3717.07,2022-06-10 14:55:34,177.60000000000002,2.041,1.0,207762836.0,1226270243.0,2.041,
,2022-06-10 14:55:35,177.60000000000002,1.999,1.0,207762631.0,1226270168.0,1.999,
,2022-06-10 14:55:36,177.60000000000002,1.865,1.0,207762437.0,1226270091.0,1.865,
3722.76,2022-06-10 14:55:37,177.60000000000002,1.783,1.0,207762255.0,1226270014.0,1.783,142.0
,2022-06-10 14:55:38,177.60000000000002,1.592,1.0,207762087.0,1226269940.0,1.592,
3723.39,2022-06-10 14:55:39,177.79999999999995,1.338,1.0,207761941.0,1226269879.0,1.338,
,2022-06-10 14:55:40,177.79999999999995,1.037,1.0,207761823.0,1226269828.0,1.037,
,2022-06-10 14:55:41,177.79999999999995,0.841,1.0,207761734.0,1226269777.0,0.841,
3729.93,2022-06-10 14:55:42,177.79999999999995,0.761,1.0,207761669.0,1226269719.0,0.761,
,2022-06-10 14:55:43,177.79999999999995,0.727,1.0,207761620.0,1226269654.0,0.727,142.0
3731.36,2022-06-10 14:55:44,178.0,0.56,1.0,207761587.0,1226269591.0,0.56,
,2022-06-10 14:55:45,178.0,0.32,1.0,207761571.0,1226269545.0,0.32,
,2022-06-10 14:55:46,178.0,0.117,1.0,207761565.0,1226269522.0,0.117,
3733.76,2022-06-10 14:55:47,178.0,0.043,1.0,207761565.0,1226269513.0,0.043,
,2022-06-10 14:55:48,178.0,0.022,1.0,207761566.0,1226269510.0,0.022,
,2022-06-10 14:55:49,178.0,0.025,1.0,207761568.0,1226269510.0,0.025,
3734.04,2022-06-10 14:55:50,178.0,0.03,1.0,207761570.0,1226269512.0,0.03,140.0
,2022-06-10 14:55:51,178.20000000000005,0.032,1.0,207761572.0,1226269515.0,0.032,139.0
3734.07,2022-06-10 14:55:52,178.20000000000005,0.028,1.0,207761573.0,1226269518.0,0.028,
,2022-06-10 14:55:53,178.20000000000005,0.032,1.0,207761572.0,1226269520.0,0.032,
,2022-06-10 14:55:54,178.20000000000005,0.097,1.0,207761565.0,1226269521.0,0.097,
3734.08,2022-06-10 14:55:55,178.20000000000005,0.208,1.0,207761549.0,1226269517.0,0.208,
,2022-06-10 14:55:56,178.20000000000005,0.377,1.0,207761519.0,1226269506.0,0.377,133.0
,2022-06-10 14:55:57,178.20000000000005,0.691,1.0,207761467.0,1226269479.0,0.691,
,2022-06-10 14:55:58,178.20000000000005,0.797,1.0,207761394.0,1226269445.0,0.797,
,2022-06-10 14:55:59,178.20000000000005,0.891,1.0,207761305.0,1226269425.0,0.891,
3735.29,2022-06-10 14:56:00,178.39999999999998,1.007,1.0,207761203.0,1226269420.0,1.007,
,2022-06-10 14:56:01,178.39999999999998,1.181,1.0,207761086.0,1226269422.0,1.181,133.0
3738.5,2022-06-10 14:56:02,178.39999999999998,1.356,1.0,207760949.0,1226269419.0,1.356,
,2022-06-10 14:56:03,178.39999999999998,1.391,1.0,207760803.0,1226269403.0,1.391,
,2022-06-10 14:56:04,178.39999999999998,1.371,1.0,207760657.0,1226269372.0,1.371,
,2022-06-10 14:56:05,178.39999999999998,1.325,1.0,207760519.0,1226269329.0,1.325,
,2022-06-10 14:56:06,178.39999999999998,1.262,1.0,207760388.0,1226269281.0,1.262,129.0
,2022-06-10 14:56:07,178.20000000000005,1.252,1.0,207760259.0,1226269244.0,1.252,
3739.36,2022-06-10 14:56:08,178.20000000000005,1.328,1.0,207760123.0,1226269222.0,1.328,
,2022-06-10 14:56:09,178.20000000000005,1.294,1.0,207759982.0,1226269214.0,1.294,
,2022-06-10 14:56:10,178.20000000000005,1.187,1.0,207759849.0,1226269211.0,1.187,
,2022-06-10 14:56:11,178.20000000000005,0.991,1.0,207759731.0,1226269212.0,0.991,
,2022-06-10 14:56:12,178.20000000000005,0.999,1.0,207759624.0,1226269218.0,0.999,129.0
3742.65,2022-06-10 14:56:13,178.20000000000005,1.155,1.0,207759509.0,1226269218.0,1.155,
,2022-06-10 14:56:14,178.20000000000005,1.205,1.0,207759382.0,1226269210.0,1.205,
3745.54,2022-06-10 14:56:15,178.20000000000005,1.091,1.0,207759261.0,1226269186.0,1.091,
,2022-06-10 14:56:16,178.20000000000005,1.14,1.0,207759147.0,1226269148.0,1.14,
,2022-06-10 14:56:17,178.20000000000005,0.88,1.0,207759044.0,1226269112.0,0.88,
3747.81,2022-06-10 14:56:18,178.20000000000005,0.89,1.0,207758953.0,1226269083.0,0.89,
,2022-06-10 14:56:19,178.20000000000005,0.981,1.0,207758856.0,1226269056.0,0.981,126.0
3750.44,2022-06-10 14:56:20,178.20000000000005,1.048,1.0,207758749.0,1226269030.0,1.048,
,2022-06-10 14:56:21,178.20000000000005,0.972,1.0,207758642.0,1226269007.0,0.972,126.0
,2022-06-10 14:56:22,178.20000000000005,0.826,1.0,207758548.0,1226268983.0,0.826,
3752.71,2022-06-10 14:56:23,178.20000000000005,0.712,1.0,207758468.0,1226268959.0,0.712,
,2022-06-10 14:56:24,178.20000000000005,0.724,1.0,207758396.0,1226268931.0,0.724,
3754.96,2022-06-10 14:56:25,178.20000000000005,0.898,1.0,207758314.0,1226268897.0,0.898,
,2022-06-10 14:56:26,178.20000000000005,1.004,1.0,207758217.0,1226268861.0,1.004,
,2022-06-10 14:56:27,178.20000000000005,1.002,1.0,207758115.0,1226268824.0,1.002,124.0
3757.71,2022-06-10 14:56:28,178.20000000000005,0.969,1.0,207758016.0,1226268784.0,0.969,
,2022-06-10 14:56:29,178.39999999999998,0.951,1.0,207757922.0,1226268738.0,0.951,
,2022-06-10 14:56:30,178.20000000000005,1.034,1.0,207757826.0,1226268688.0,1.034,
3759.61,2022-06-10 14:56:31,178.20000000000005,1.156,1.0,207757718.0,1226268638.0,1.156,
,2022-06-10 14:56:32,178.20000000000005,1.17,1.0,207757600.0,1226268593.0,1.17,123.0
3763.36,2022-06-10 14:56:33,178.39999999999998,1.047,1.0,207757487.0,1226268553.0,1.047,
,2022-06-10 14:56:34,178.39999999999998,0.915,1.0,207757386.0,1226268517.0,0.915,
,2022-06-10 14:56:35,178.39999999999998,0.717,1.0,207757302.0,1226268489.0,0.717,
3765.81,2022-06-10 14:56:36,178.39999999999998,0.796,1.0,207757224.0,1226268465.0,0.796,
,2022-06-10 14:56:37,178.39999999999998,0.906,1.0,207757135.0,1226268440.0,0.906,
3767.65,2022-06-10 14:56:38,178.39999999999998,1.059,1.0,207757032.0,1226268413.0,1.059,
,2022-06-10 14:56:39,178.39999999999998,1.193,1.0,207756914.0,1226268380.0,1.193,126.0
,2022-06-10 14:56:40,178.39999999999998,1.151,1.0,207756792.0,1226268345.0,1.151,
3769.52,2022-06-10 14:56:41,178.39999999999998,0.961,1.0,207756685.0,1226268304.0,0.961,126.0
,2022-06-10 14:56:42,178.60000000000002,0.977,1.0,207756590.0,1226268258.0,0.977,
3773.18,2022-06-10 14:56:43,178.60000000000002,1.003,1.0,207756494.0,1226268209.0,1.003,
,2022-06-10 14:56:44,178.60000000000002,0.924,1.0,207756402.0,1226268160.0,0.924,
,2022-06-10 14:56:45,178.60000000000002,0.864,1.0,207756316.0,1226268113.0,0.864,
3775.65,2022-06-10 14:56:46,178.60000000000002,0.818,1.0,207756236.0,1226268067.0,0.818,
,2022-06-10 14:56:47,178.60000000000002,0.866,1.0,207756155.0,1226268025.0,0.866,
3777.41,2022-06-10 14:56:48,178.60000000000002,1.028,1.0,207756061.0,1226267983.0,1.028,
,2022-06-10 14:56:49,178.60000000000002,1.142,1.0,207755952.0,1226267938.0,1.142,
,2022-06-10 14:56:50,178.79999999999995,1.166,1.0,207755836.0,1226267893.0,1.166,120.0
3780.37,2022-06-10 14:56:51,178.79999999999995,1.15,1.0,207755719.0,1226267849.0,1.15,
,2022-06-10 14:56:52,178.79999999999995,1.036,1.0,207755609.0,1226267805.0,1.036,
,2022-06-10 14:56:53,178.79999999999995,1.039,1.0,207755504.0,1226267763.0,1.039,
3783.15,2022-06-10 14:56:54,178.79999999999995,1.208,1.0,207755390.0,1226267720.0,1.208,
,2022-06-10 14:56:55,178.79999999999995,1.214,1.0,207755266.0,1226267676.0,1.214,120.0
3785.64,2022-06-10 14:56:56,178.79999999999995,1.249,1.0,207755140.0,1226267634.0,1.249,
,2022-06-10 14:56:57,178.79999999999995,1.209,1.0,207755013.0,1226267593.0,1.209,
,2022-06-10 14:56:58,178.79999999999995,1.109,1.0,207754895.0,1226267548.0,1.109,121.0
3788.73,2022-06-10 14:56:59,178.79999999999995,0.87,1.0,207754795.0,1226267507.0,0.87,
,2022-06-10 14:57:00,178.79999999999995,0.845,1.0,207754707.0,1226267477.0,0.845,
3790.97,2022-06-10 14:57:01,178.79999999999995,0.947,1.0,207754613.0,1226267456.0,0.947,121.0
,2022-06-10 14:57:02,178.79999999999995,0.984,1.0,207754511.0,1226267440.0,0.984,
,2022-06-10 14:57:03,179.0,0.891,1.0,207754410.0,1226267434.0,0.891,
3794.51,2022-06-10 14:57:04,179.0,0.863,1.0,207754316.0,1226267436.0,0.863,
,2022-06-10 14:57:05,179.0,0.861,1.0,207754223.0,1226267436.0,0.861,
3796.35,2022-06-10 14:57:06,,,,,,,
,2022-06-10 14:57:07,179.0,0.97,1.0,207754124.0,1226267437.0,0.97,
,2022-06-10 14:57:08,179.0,1.255,1.0,207754005.0,1226267446.0,1.255,
3799.32,2022-06-10 14:57:09,179.0,1.403,1.0,207753862.0,1226267461.0,1.403,
,2022-06-10 14:57:10,179.0,1.239,1.0,207753721.0,1226267483.0,1.239,117.0
,2022-06-10 14:57:11,179.0,1.039,1.0,207753600.0,1226267508.0,1.039,116.0
3802.44,2022-06-10 14:57:12,179.0,0.939,1.0,207753499.0,1226267541.0,0.939,
,2022-06-10 14:57:13,179.0,1.066,1.0,207753402.0,1226267589.0,1.066,
3804.95,2022-06-10 14:57:14,179.0,1.037,1.0,207753300.0,1226267640.0,1.037,
,2022-06-10 14:57:15,179.0,1.026,1.0,207753196.0,1226267680.0,1.026,
,2022-06-10 14:57:16,179.0,0.801,1.0,207753100.0,1226267701.0,0.801,
3807.24,2022-06-10 14:57:17,178.79999999999995,0.736,1.0,207753017.0,1226267696.0,0.736,115.0
,2022-06-10 14:57:18,178.79999999999995,0.825,1.0,207752934.0,1226267679.0,0.825,
3808.76,2022-06-10 14:57:19,178.79999999999995,0.917,1.0,207752842.0,1226267660.0,0.917,
,2022-06-10 14:57:20,178.79999999999995,1.045,1.0,207752738.0,1226267637.0,1.045,
,2022-06-10 14:57:21,178.79999999999995,1.007,1.0,207752631.0,1226267608.0,1.007,
3811.83,2022-06-10 14:57:22,178.79999999999995,0.891,1.0,207752534.0,1226267573.0,0.891,
,2022-06-10 14:57:23,178.79999999999995,0.854,1.0,207752447.0,1226267534.0,0.854,115.0
3813.37,2022-06-10 14:57:24,178.79999999999995,0.846,1.0,207752364.0,1226267495.0,0.846,
,2022-06-10 14:57:25,178.79999999999995,0.885,1.0,207752278.0,1226267458.0,0.885,
,2022-06-10 14:57:26,178.79999999999995,0.959,1.0,207752184.0,1226267424.0,0.959,
3815.61,2022-06-10 14:57:27,178.79999999999995,0.988,1.0,207752083.0,1226267394.0,0.988,114.0
,2022-06-10 14:57:28,178.79999999999995,1.056,1.0,207751977.0,1226267364.0,1.056,
3819.55,2022-06-10 14:57:29,178.79999999999995,1.144,1.0,207751862.0,1226267331.0,1.144,
,2022-06-10 14:57:30,178.79999999999995,1.209,1.0,207751741.0,1226267294.0,1.209,
,2022-06-10 14:57:31,178.79999999999995,1.244,1.0,207751614.0,1226267253.0,1.244,
3822.72,2022-06-10 14:57:32,178.79999999999995,1.204,1.0,207751489.0,1226267209.0,1.204,
,2022-06-10 14:57:33,178.79999999999995,1.078,1.0,207751373.0,1226267168.0,1.078,
,2022-06-10 14:57:34,178.79999999999995,0.92,1.0,207751270.0,1226267131.0,0.92,
3824.66,2022-06-10 14:57:35,178.79999999999995,0.987,1.0,207751173.0,1226267097.0,0.987,115.0
,2022-06-10 14:57:36,178.79999999999995,1.114,1.0,207751064.0,1226267064.0,1.114,115.0
3827.46,2022-06-10 14:57:37,178.79999999999995,1.124,1.0,207750946.0,1226267035.0,1.124,
,2022-06-10 14:57:38,178.60000000000002,0.974,1.0,207750835.0,1226267012.0,0.974,
,2022-06-10 14:57:39,178.60000000000002,0.876,1.0,207750737.0,1226266988.0,0.876,
3829.68,2022-06-10 14:57:40,178.60000000000002,0.861,1.0,207750646.0,1226266961.0,0.861,
,2022-06-10 14:57:41,178.60000000000002,0.987,1.0,207750551.0,1226266928.0,0.987,
3831.72,2022-06-10 14:57:42,178.60000000000002,1.117,1.0,207750444.0,1226266890.0,1.117,
,2022-06-10 14:57:43,178.60000000000002,1.173,1.0,207750327.0,1226266850.0,1.173,117.0
,2022-06-10 14:57:44,178.60000000000002,1.145,1.0,207750208.0,1226266809.0,1.145,
3835.14,2022-06-10 14:57:45,178.39999999999998,1.118,1.0,207750092.0,1226266769.0,1.118,
,2022-06-10 14:57:46,178.39999999999998,1.111,1.0,207749977.0,1226266732.0,1.111,
,2022-06-10 14:57:46,178.39999999999998,1.12,1.0,207749862.0,1226266694.0,1.12,
3838.02,2022-06-10 14:57:47,178.39999999999998,1.106,1.0,207749747.0,1226266657.0,1.106,117.0
,2022-06-10 14:57:48,178.39999999999998,1.002,1.0,207749640.0,1226266619.0,1.002,
,2022-06-10 14:57:49,178.39999999999998,0.897,1.0,207749542.0,1226266585.0,0.897,
3841.68,2022-06-10 14:57:50,178.39999999999998,0.833,1.0,207749453.0,1226266559.0,0.833,
,2022-06-10 14:57:51,178.39999999999998,0.854,1.0,207749364.0,1226266539.0,0.854,
,2022-06-10 14:57:52,178.39999999999998,0.972,1.0,207749267.0,1226266520.0,0.972,
3843.37,2022-06-10 14:57:53,178.39999999999998,1.013,1.0,207749162.0,1226266499.0,1.013,
,2022-06-10 14:57:54,178.39999999999998,0.964,1.0,207749058.0,1226266476.0,0.964,
3846.28,2022-06-10 14:57:55,178.39999999999998,0.885,1.0,207748961.0,1226266452.0,0.885,114.0
,2022-06-10 14:57:56,178.39999999999998,0.918,1.0,207748867.0,1226266428.0,0.918,
,2022-06-10 14:57:57,178.39999999999998,1.068,1.0,207748764.0,1226266401.0,1.068,
3847.88,2022-06-10 14:57:58,178.60000000000002,1.166,1.0,207748647.0,1226266371.0,1.166,
,2022-06-10 14:57:59,178.60000000000002,1.13,1.0,207748527.0,1226266340.0,1.13,114.0
3851.27,2022-06-10 14:58:00,178.60000000000002,1.132,1.0,207748409.0,1226266310.0,1.132,
,2022-06-10 14:58:01,178.60000000000002,1.068,1.0,207748293.0,1226266282.0,1.068,
,2022-06-10 14:58:02,178.60000000000002,0.993,1.0,207748184.0,1226266256.0,0.993,113.0
3853.81,2022-06-10 14:58:03,178.60000000000002,0.938,1.0,207748083.0,1226266230.0,0.938,
,2022-06-10 14:58:04,178.60000000000002,0.892,1.0,207747988.0,1226266203.0,0.892,
3855.97,2022-06-10 14:58:05,178.60000000000002,0.851,1.0,207747898.0,1226266173.0,0.851,
,2022-06-10 14:58:06,178.60000000000002,0.787,1.0,207747815.0,1226266142.0,0.787,
,2022-06-10 14:58:07,178.79999999999995,0.796,1.0,207747735.0,1226266108.0,0.796,
3858.05,2022-06-10 14:58:08,178.79999999999995,0.888,1.0,207747650.0,1226266073.0,0.888,
,2022-06-10 14:58:09,178.79999999999995,1.039,1.0,207747552.0,1226266037.0,1.039,111.0
3859.69,2022-06-10 14:58:10,178.79999999999995,1.129,1.0,207747441.0,1226265997.0,1.129,
,2022-06-10 14:58:11,178.79999999999995,1.143,1.0,207747326.0,1226265952.0,1.143,
,2022-06-10 14:58:12,178.79999999999995,1.134,1.0,207747212.0,1226265904.0,1.134,
3862.6,2022-06-10 14:58:13,178.79999999999995,1.057,1.0,207747101.0,1226265862.0,1.057,
,2022-06-10 14:58:14,178.79999999999995,1.1,1.0,207746989.0,1226265830.0,1.1,
,2022-06-10 14:58:15,178.79999999999995,1.153,1.0,207746870.0,1226265804.0,1.153,110.0
3866.47,2022-06-10 14:58:16,178.79999999999995,1.162,1.0,207746747.0,1226265782.0,1.162,
,2022-06-10 14:58:17,178.79999999999995,1.113,1.0,207746626.0,1226265759.0,1.113,111.0
3869.54,2022-06-10 14:58:18,178.79999999999995,1.036,1.0,207746513.0,1226265734.0,1.036,
,2022-06-10 14:58:19,178.79999999999995,1.027,1.0,207746405.0,1226265704.0,1.027,
,2022-06-10 14:58:20,178.60000000000002,1.159,1.0,207746291.0,1226265671.0,1.159,
3871.87,2022-06-10 14:58:21,178.60000000000002,1.307,1.0,207746163.0,1226265636.0,1.307,
,2022-06-10 14:58:22,178.60000000000002,1.184,1.0,207746033.0,1226265600.0,1.184,
3875.63,2022-06-10 14:58:23,178.60000000000002,1.057,1.0,207745917.0,1226265568.0,1.057,
,2022-06-10 14:58:24,178.60000000000002,0.979,1.0,207745811.0,1226265537.0,0.979,112.0
,2022-06-10 14:58:25,178.60000000000002,0.998,1.0,207745709.0,1226265505.0,0.998,
3877.49,2022-06-10 14:58:26,178.60000000000002,1.092,1.0,207745602.0,1226265468.0,1.092,
,2022-06-10 14:58:27,178.60000000000002,1.116,1.0,207745489.0,1226265430.0,1.116,
3881.24,2022-06-10 14:58:28,178.60000000000002,0.947,1.0,207745383.0,1226265394.0,0.947,
,2022-06-10 14:58:29,178.60000000000002,0.843,1.0,207745293.0,1226265358.0,0.843,
,2022-06-10 14:58:30,178.60000000000002,0.853,1.0,207745209.0,1226265320.0,0.853,114.0
3882.51,2022-06-10 14:58:31,178.60000000000002,0.915,1.0,207745121.0,1226265281.0,0.915,113.0
,2022-06-10 14:58:32,178.60000000000002,1.025,1.0,207745023.0,1226265243.0,1.025,
,2022-06-10 14:58:33,178.60000000000002,1.078,1.0,207744915.0,1226265205.0,1.078,
3884.48,2022-06-10 14:58:34,178.60000000000002,1.04,1.0,207744807.0,1226265167.0,1.04,
,2022-06-10 14:58:35,178.60000000000002,1.012,1.0,207744702.0,1226265128.0,1.012,
3888.3,2022-06-10 14:58:36,178.60000000000002,1.004,1.0,207744600.0,1226265088.0,1.004,112.0
