distance,timestamp,altitude,calories,enhanced_altitude,heart_rate,position_lat,position_long,cadence,fractional_cadence,enhanced_speed,power,speed
14738.66,2024-09-21 21:38:20,2.8000000000000114,0.0,2.8000000000000114,174.0,163156504.0,1199546241.0,82.0,0.0,3.77,262.0,3.77
14741.81,2024-09-21 21:38:21,2.8000000000000114,0.0,2.8000000000000114,,163156817.0,1199546520.0,82.0,0.0,,,
14744.95,2024-09-21 21:38:22,2.8000000000000114,0.0,2.8000000000000114,174.0,163157128.0,1199546802.0,82.0,0.0,,,
14748.09,2024-09-21 21:38:23,2.8000000000000114,0.0,2.8000000000000114,,163157435.0,1199547084.0,82.0,0.0,3.768,262.0,3.768
14752.63,2024-09-21 21:38:24,2.8000000000000114,0.0,2.8000000000000114,,163157739.0,1199547363.0,82.0,0.0,,,
14757.17,2024-09-21 21:38:25,2.8000000000000114,0.0,2.8000000000000114,,163158043.0,1199547636.0,82.0,0.0,3.749,261.0,3.749
14760.29,2024-09-21 21:38:26,2.8000000000000114,0.0,2.8000000000000114,,163158352.0,1199547906.0,82.0,0.0,,,
14763.42,2024-09-21 21:38:27,2.8000000000000114,0.0,2.8000000000000114,,163158666.0,1199548174.0,82.0,0.0,,,
14766.55,2024-09-21 21:38:28,2.8000000000000114,0.0,2.8000000000000114,,163158983.0,1199548444.0,94.0,0.0,3.746,260.0,3.746
14771.87,2024-09-21 21:38:29,2.8000000000000114,0.0,2.8000000000000114,174.0,163159300.0,1199548716.0,94.0,0.0,,,
14777.19,2024-09-21 21:38:30,2.8000000000000114,0.0,2.8000000000000114,,163159615.0,1199548987.0,82.0,0.0,3.753,261.0,3.753
14780.15,2024-09-21 21:38:31,2.8000000000000114,0.0,2.8000000000000114,,163159928.0,1199549255.0,82.0,0.0,,,
14783.11,2024-09-21 21:38:32,2.8000000000000114,0.0,2.8000000000000114,,163160245.0,1199549519.0,82.0,0.0,,,
14786.06,2024-09-21 21:38:33,2.8000000000000114,0.0,2.8000000000000114,,163160568.0,1199549780.0,82.0,0.0,3.741,260.0,3.741
14790.85,2024-09-21 21:38:34,2.8000000000000114,0.0,2.8000000000000114,,163160896.0,1199550039.0,82.0,0.0,,,
14795.63,2024-09-21 21:38:35,2.8000000000000114,0.0,2.8000000000000114,174.0,163161230.0,1199550296.0,82.0,0.0,3.753,261.0,3.753
14798.92,2024-09-21 21:38:36,2.8000000000000114,0.0,2.8000000000000114,,163161569.0,1199550554.0,82.0,0.0,,,
14802.21,2024-09-21 21:38:37,2.8000000000000114,0.0,2.8000000000000114,,163161911.0,1199550811.0,82.0,0.0,,,
14805.5,2024-09-21 21:38:38,3.0,0.0,3.0,175.0,163162253.0,1199551070.0,82.0,0.0,3.774,262.0,3.774
14808.64,2024-09-21 21:38:39,3.0,0.0,3.0,,163162590.0,1199551330.0,82.0,0.0,,,
14811.78,2024-09-21 21:38:40,3.0,0.0,3.0,,163162920.0,1199551595.0,82.0,0.0,,,
14814.92,2024-09-21 21:38:41,3.0,0.0,3.0,,163163247.0,1199551862.0,94.0,0.0,3.792,264.0,3.792
14820.45,2024-09-21 21:38:42,3.0,0.0,3.0,,163163571.0,1199552128.0,94.0,0.0,,,
14825.98,2024-09-21 21:38:43,3.0,0.0,3.0,,163163895.0,1199552386.0,82.0,0.0,3.796,264.0,3.796
14828.97,2024-09-21 21:38:44,3.0,0.0,3.0,,163164225.0,1199552633.0,82.0,0.0,,,
14831.95,2024-09-21 21:38:45,3.0,0.0,3.0,,163164560.0,1199552869.0,82.0,0.0,,,
14834.94,2024-09-21 21:38:46,3.0,0.0,3.0,176.0,163164899.0,1199553096.0,82.0,0.0,3.782,263.0,3.782
14839.42,2024-09-21 21:38:47,3.0,0.0,3.0,176.0,163165240.0,1199553319.0,82.0,0.0,,,
14843.89,2024-09-21 21:38:48,3.0,0.0,3.0,,163165586.0,1199553541.0,94.0,0.0,3.777,263.0,3.777
14847.56,2024-09-21 21:38:49,3.0,0.0,3.0,,163165936.0,1199553761.0,94.0,0.0,,,
14851.23,2024-09-21 21:38:50,3.0,0.0,3.0,,163166288.0,1199553981.0,94.0,0.0,,,
14854.9,2024-09-21 21:38:51,3.0,0.0,3.0,,163166638.0,1199554201.0,82.0,0.0,3.805,265.0,3.805
14859.52,2024-09-21 21:38:52,3.0,0.0,3.0,,163166986.0,1199554422.0,82.0,0.0,,,
14864.14,2024-09-21 21:38:53,3.1999999999999886,0.0,3.1999999999999886,,163167333.0,1199554644.0,82.0,0.0,3.785,264.0,3.785
14867.27,2024-09-21 21:38:54,3.1999999999999886,0.0,3.1999999999999886,,163167681.0,1199554870.0,82.0,0.0,,,
14870.41,2024-09-21 21:38:55,3.1999999999999886,0.0,3.1999999999999886,,163168029.0,1199555104.0,82.0,0.0,,,
14873.54,2024-09-21 21:38:56,3.1999999999999886,0.0,3.1999999999999886,175.0,163168379.0,1199555341.0,82.0,0.0,3.789,264.0,3.789
14878.52,2024-09-21 21:38:57,3.1999999999999886,0.0,3.1999999999999886,175.0,163168729.0,1199555581.0,82.0,0.0,,,
14883.49,2024-09-21 21:38:58,3.1999999999999886,0.0,3.1999999999999886,,163169076.0,1199555819.0,82.0,0.0,3.808,265.0,3.808
14886.48,2024-09-21 21:38:59,3.1999999999999886,0.0,3.1999999999999886,,163169417.0,1199556056.0,82.0,0.0,,,
14889.47,2024-09-21 21:39:00,3.1999999999999886,0.0,3.1999999999999886,,163169755.0,1199556290.0,82.0,0.0,,,
14892.46,2024-09-21 21:39:01,3.1999999999999886,0.0,3.1999999999999886,,163170093.0,1199556519.0,94.0,0.0,3.774,263.0,3.774
14896.12,2024-09-21 21:39:02,3.3999999999999773,0.0,3.3999999999999773,,163170431.0,1199556747.0,94.0,0.0,,,
14899.79,2024-09-21 21:39:03,3.3999999999999773,0.0,3.3999999999999773,,163170768.0,1199556977.0,94.0,0.0,,,
14903.46,2024-09-21 21:39:04,3.3999999999999773,0.0,3.3999999999999773,,163171100.0,1199557212.0,82.0,0.0,3.791,265.0,3.791
14907.97,2024-09-21 21:39:05,3.3999999999999773,0.0,3.3999999999999773,,163171428.0,1199557451.0,82.0,0.0,,,
14912.48,2024-09-21 21:39:06,3.3999999999999773,0.0,3.3999999999999773,176.0,163171753.0,1199557686.0,82.0,0.0,3.771,263.0,3.771
14915.32,2024-09-21 21:39:07,3.3999999999999773,0.0,3.3999999999999773,177.0,163172079.0,1199557911.0,82.0,0.0,,,
14918.16,2024-09-21 21:39:08,3.6000000000000227,0.0,3.6000000000000227,,163172410.0,1199558126.0,82.0,0.0,,,
14921.0,2024-09-21 21:39:09,3.6000000000000227,0.0,3.6000000000000227,,163172743.0,1199558339.0,82.0,0.0,3.723,260.0,3.723
14925.63,2024-09-21 21:39:10,3.6000000000000227,0.0,3.6000000000000227,,163173072.0,1199558554.0,82.0,0.0,,,
14930.26,2024-09-21 21:39:11,3.6000000000000227,0.0,3.6000000000000227,,163173396.0,1199558769.0,82.0,0.0,3.717,260.0,3.717
14932.85,2024-09-21 21:39:12,3.8000000000000114,0.0,3.8000000000000114,,163173714.0,1199558983.0,82.0,0.0,,,
14935.44,2024-09-21 21:39:13,3.8000000000000114,0.0,3.8000000000000114,,163174034.0,1199559194.0,82.0,0.0,,,
14938.02,2024-09-21 21:39:14,3.8000000000000114,0.0,3.8000000000000114,,163174359.0,1199559403.0,82.0,0.0,3.657,256.0,3.657
14942.71,2024-09-21 21:39:15,4.0,0.0,4.0,,163174686.0,1199559610.0,82.0,0.0,,,
14947.4,2024-09-21 21:39:16,4.0,0.0,4.0,177.0,163175011.0,1199559816.0,94.0,0.0,3.666,256.0,3.666
14950.62,2024-09-21 21:39:17,4.0,0.0,4.0,,163175332.0,1199560019.0,94.0,0.0,,,
14953.84,2024-09-21 21:39:18,4.199999999999989,0.0,4.199999999999989,177.0,163175650.0,1199560221.0,94.0,0.0,,,
14957.06,2024-09-21 21:39:19,4.199999999999989,0.0,4.199999999999989,,163175965.0,1199560424.0,82.0,0.0,3.636,254.0,3.636
14961.36,2024-09-21 21:39:20,4.199999999999989,0.0,4.199999999999989,,163176279.0,1199560631.0,82.0,0.0,,,
14965.66,2024-09-21 21:39:21,4.399999999999977,0.0,4.399999999999977,,163176593.0,1199560839.0,82.0,0.0,3.61,325.0,3.61
14968.43,2024-09-21 21:39:22,4.399999999999977,0.0,4.399999999999977,177.0,163176907.0,1199561047.0,82.0,0.0,,,
14971.19,2024-09-21 21:39:23,4.399999999999977,0.0,4.399999999999977,,163177223.0,1199561250.0,82.0,0.0,,,
14973.95,2024-09-21 21:39:24,4.600000000000023,0.0,4.600000000000023,,163177541.0,1199561452.0,82.0,0.0,3.579,323.0,3.579
14976.94,2024-09-21 21:39:25,4.600000000000023,0.0,4.600000000000023,,163177858.0,1199561653.0,82.0,0.0,,,
14979.93,2024-09-21 21:39:26,4.800000000000011,0.0,4.800000000000011,,163178174.0,1199561857.0,82.0,0.0,,,
14982.91,2024-09-21 21:39:27,4.800000000000011,0.0,4.800000000000011,177.0,163178484.0,1199562065.0,82.0,0.0,3.568,319.0,3.568
14987.12,2024-09-21 21:39:28,4.800000000000011,0.0,4.800000000000011,,163178791.0,1199562272.0,82.0,0.0,,,
14991.33,2024-09-21 21:39:29,5.0,0.0,5.0,,163179095.0,1199562481.0,82.0,0.0,3.528,317.0,3.528
14994.07,2024-09-21 21:39:30,5.0,0.0,5.0,,163179399.0,1199562691.0,82.0,0.0,,,
14996.82,2024-09-21 21:39:31,5.199999999999989,0.0,5.199999999999989,,163179704.0,1199562899.0,82.0,0.0,,,
14999.57,2024-09-21 21:39:32,5.199999999999989,0.0,5.199999999999989,,163180010.0,1199563108.0,94.0,0.0,3.496,312.0,3.496
15004.34,2024-09-21 21:39:33,5.199999999999989,0.0,5.199999999999989,177.0,163180317.0,1199563313.0,94.0,0.0,,,
15009.11,2024-09-21 21:39:34,5.399999999999977,0.0,5.399999999999977,,163180622.0,1199563513.0,82.0,0.0,3.479,310.0,3.479
15011.63,2024-09-21 21:39:35,5.399999999999977,0.0,5.399999999999977,,163180926.0,1199563711.0,82.0,0.0,,,
15014.16,2024-09-21 21:39:36,5.600000000000023,0.0,5.600000000000023,,163181232.0,1199563910.0,82.0,0.0,,,
15016.69,2024-09-21 21:39:37,5.600000000000023,0.0,5.600000000000023,,163181540.0,1199564114.0,82.0,0.0,3.432,307.0,3.432
15021.28,2024-09-21 21:39:38,5.800000000000011,0.0,5.800000000000011,176.0,163181851.0,1199564320.0,82.0,0.0,,,
15025.88,2024-09-21 21:39:39,5.800000000000011,0.0,5.800000000000011,,163182162.0,1199564525.0,82.0,0.0,3.466,308.0,3.466
15028.39,2024-09-21 21:39:40,5.800000000000011,0.0,5.800000000000011,,163182468.0,1199564723.0,82.0,0.0,,,
15030.91,2024-09-21 21:39:41,6.0,0.0,6.0,,163182772.0,1199564914.0,82.0,0.0,,,
15033.43,2024-09-21 21:39:42,6.0,0.0,6.0,,163183078.0,1199565104.0,82.0,0.0,3.427,305.0,3.427
15037.78,2024-09-21 21:39:43,6.199999999999989,0.0,6.199999999999989,,163183388.0,1199565295.0,82.0,0.0,,,
15042.12,2024-09-21 21:39:44,6.199999999999989,0.0,6.199999999999989,,163183702.0,1199565488.0,94.0,0.0,3.427,304.0,3.427
15045.22,2024-09-21 21:39:45,6.199999999999989,0.0,6.199999999999989,176.0,163184017.0,1199565684.0,94.0,0.0,,,
15048.32,2024-09-21 21:39:46,6.399999999999977,0.0,6.399999999999977,,163184332.0,1199565882.0,94.0,0.0,,,
15051.42,2024-09-21 21:39:47,6.399999999999977,0.0,6.399999999999977,,163184647.0,1199566083.0,82.0,0.0,3.418,304.0,3.418
15055.7,2024-09-21 21:39:48,6.399999999999977,0.0,6.399999999999977,,163184962.0,1199566285.0,82.0,0.0,,,
15059.98,2024-09-21 21:39:49,,0.0,,,,,82.0,0.0,3.417,304.0,3.417
15062.73,2024-09-21 21:39:50,6.600000000000023,0.0,6.600000000000023,,163185276.0,1199566485.0,82.0,0.0,,,
15065.47,2024-09-21 21:39:51,6.600000000000023,0.0,6.600000000000023,177.0,163185590.0,1199566680.0,82.0,0.0,,,
15068.22,2024-09-21 21:39:52,6.600000000000023,0.0,6.600000000000023,178.0,163185908.0,1199566871.0,82.0,0.0,3.401,302.0,3.401
15071.11,2024-09-21 21:39:53,6.800000000000011,0.0,6.800000000000011,,163186228.0,1199567060.0,82.0,0.0,,,
15074.01,2024-09-21 21:39:54,6.800000000000011,0.0,6.800000000000011,,163186550.0,1199567249.0,82.0,0.0,,,
15076.91,2024-09-21 21:39:55,6.800000000000011,0.0,6.800000000000011,,163186872.0,1199567440.0,82.0,0.0,3.42,304.0,3.42
15080.93,2024-09-21 21:39:56,7.0,0.0,7.0,,163187193.0,1199567628.0,82.0,0.0,,,
15084.96,2024-09-21 21:39:57,7.0,0.0,7.0,,163187514.0,1199567812.0,94.0,0.0,3.409,303.0,3.409
15088.25,2024-09-21 21:39:58,7.0,0.0,7.0,179.0,163187839.0,1199567991.0,94.0,0.0,,,
15091.54,2024-09-21 21:39:59,7.199999999999989,0.0,7.199999999999989,,163188170.0,1199568167.0,94.0,0.0,,,
15094.82,2024-09-21 21:40:00,7.199999999999989,0.0,7.199999999999989,,163188506.0,1199568343.0,82.0,0.0,3.414,303.0,3.414
15099.19,2024-09-21 21:40:01,7.199999999999989,0.0,7.199999999999989,,163188848.0,1199568520.0,82.0,0.0,,,
15103.56,2024-09-21 21:40:02,7.399999999999977,0.0,7.399999999999977,,163189192.0,1199568700.0,82.0,0.0,3.437,304.0,3.437
15106.42,2024-09-21 21:40:03,7.399999999999977,0.0,7.399999999999977,,163189535.0,1199568880.0,82.0,0.0,,,
15109.27,2024-09-21 21:40:04,7.399999999999977,0.0,7.399999999999977,179.0,163189874.0,1199569062.0,82.0,0.0,,,
15112.12,2024-09-21 21:40:05,7.399999999999977,0.0,7.399999999999977,,163190208.0,1199569244.0,82.0,0.0,3.435,303.0,3.435
15116.04,2024-09-21 21:40:06,7.600000000000023,0.0,7.600000000000023,,163190540.0,1199569423.0,82.0,0.0,,,
15119.95,2024-09-21 21:40:07,7.600000000000023,0.0,7.600000000000023,,163190872.0,1199569600.0,94.0,0.0,3.403,300.0,3.403
15123.3,2024-09-21 21:40:08,7.600000000000023,0.0,7.600000000000023,,163191208.0,1199569773.0,94.0,0.0,,,
15126.66,2024-09-21 21:40:09,7.800000000000011,0.0,7.800000000000011,180.0,163191548.0,1199569946.0,94.0,0.0,,,
15130.01,2024-09-21 21:40:10,7.800000000000011,0.0,7.800000000000011,,163191892.0,1199570118.0,82.0,0.0,3.422,300.0,3.422
15134.4,2024-09-21 21:40:11,7.800000000000011,0.0,7.800000000000011,,163192239.0,1199570287.0,82.0,0.0,,,
15138.79,2024-09-21 21:40:12,7.800000000000011,0.0,7.800000000000011,180.0,163192587.0,1199570455.0,82.0,0.0,3.438,299.0,3.438
15141.71,2024-09-21 21:40:13,8.0,0.0,8.0,,163192936.0,1199570618.0,82.0,0.0,,,
15144.64,2024-09-21 21:40:14,8.0,0.0,8.0,,163193285.0,1199570779.0,82.0,0.0,,,
15147.56,2024-09-21 21:40:15,8.0,0.0,8.0,,163193635.0,1199570937.0,82.0,0.0,3.451,297.0,3.451
15150.63,2024-09-21 21:40:16,8.0,0.0,8.0,,163193990.0,1199571091.0,82.0,0.0,,,
15153.69,2024-09-21 21:40:17,8.199999999999989,0.0,8.199999999999989,,163194351.0,1199571244.0,82.0,0.0,,,
15156.76,2024-09-21 21:40:18,8.199999999999989,0.0,8.199999999999989,,163194717.0,1199571397.0,82.0,0.0,3.48,297.0,3.48
15161.5,2024-09-21 21:40:19,8.199999999999989,0.0,8.199999999999989,,163195082.0,1199571555.0,82.0,0.0,,,
15166.25,2024-09-21 21:40:20,8.199999999999989,0.0,8.199999999999989,,163195444.0,1199571717.0,94.0,0.0,3.5,296.0,3.5
15169.29,2024-09-21 21:40:21,8.399999999999977,0.0,8.399999999999977,180.0,163195798.0,1199571876.0,94.0,0.0,,,
15172.33,2024-09-21 21:40:22,8.399999999999977,0.0,8.399999999999977,,163196147.0,1199572030.0,94.0,0.0,,,
15175.37,2024-09-21 21:40:23,8.399999999999977,0.0,8.399999999999977,,163196497.0,1199572174.0,82.0,0.0,3.47,231.0,3.47
15179.94,2024-09-21 21:40:24,8.399999999999977,0.0,8.399999999999977,,163196851.0,1199572315.0,82.0,0.0,,,
15184.51,2024-09-21 21:40:25,8.600000000000023,0.0,8.600000000000023,,163197207.0,1199572456.0,82.0,0.0,3.48,235.0,3.48
15187.37,2024-09-21 21:40:26,8.600000000000023,0.0,8.600000000000023,179.0,163197563.0,1199572598.0,82.0,0.0,,,
15190.24,2024-09-21 21:40:27,8.600000000000023,0.0,8.600000000000023,,163197917.0,1199572739.0,82.0,0.0,,,
15193.1,2024-09-21 21:40:28,8.600000000000023,0.0,8.600000000000023,,163198271.0,1199572876.0,82.0,0.0,3.467,239.0,3.467
15197.48,2024-09-21 21:40:29,8.600000000000023,0.0,8.600000000000023,,163198624.0,1199573013.0,82.0,0.0,,,
15201.86,2024-09-21 21:40:30,8.800000000000011,0.0,8.800000000000011,,163198974.0,1199573152.0,82.0,0.0,3.468,238.0,3.468
15204.64,2024-09-21 21:40:31,8.800000000000011,0.0,8.800000000000011,177.0,163199323.0,1199573291.0,82.0,0.0,,,
15207.42,2024-09-21 21:40:32,8.800000000000011,0.0,8.800000000000011,177.0,163199669.0,1199573430.0,82.0,0.0,,,
15210.2,2024-09-21 21:40:33,8.800000000000011,0.0,8.800000000000011,,163200015.0,1199573565.0,82.0,0.0,3.448,239.0,3.448
15214.58,2024-09-21 21:40:34,8.800000000000011,0.0,8.800000000000011,,163200361.0,1199573695.0,82.0,0.0,,,
15218.97,2024-09-21 21:40:35,8.800000000000011,0.0,8.800000000000011,,163200706.0,1199573820.0,94.0,0.0,3.439,241.0,3.439
15221.77,2024-09-21 21:40:36,9.0,0.0,9.0,,163201050.0,1199573936.0,94.0,0.0,,,
15224.56,2024-09-21 21:40:37,9.0,0.0,9.0,175.0,163201390.0,1199574051.0,94.0,0.0,,,
15227.36,2024-09-21 21:40:38,9.0,0.0,9.0,,163201731.0,1199574168.0,82.0,0.0,3.371,236.0,3.371
15230.15,2024-09-21 21:40:39,9.0,0.0,9.0,,163202075.0,1199574287.0,82.0,0.0,,,
15232.94,2024-09-21 21:40:40,9.0,0.0,9.0,,163202423.0,1199574405.0,82.0,0.0,,,
15235.73,2024-09-21 21:40:41,9.0,0.0,9.0,,163202775.0,1199574524.0,82.0,0.0,3.366,236.0,3.366
15239.9,2024-09-21 21:40:42,9.0,0.0,9.0,,163203127.0,1199574647.0,82.0,0.0,,,
15244.07,2024-09-21 21:40:43,9.199999999999989,0.0,9.199999999999989,174.0,163203481.0,1199574778.0,82.0,0.0,3.357,235.0,3.357
15246.94,2024-09-21 21:40:44,9.199999999999989,0.0,9.199999999999989,,163203837.0,1199574916.0,82.0,0.0,,,
15249.82,2024-09-21 21:40:45,9.199999999999989,0.0,9.199999999999989,,163204196.0,1199575049.0,82.0,0.0,,,
15252.7,2024-09-21 21:40:46,9.199999999999989,0.0,9.199999999999989,,163204558.0,1199575172.0,82.0,0.0,3.367,235.0,3.367
15256.99,2024-09-21 21:40:47,9.199999999999989,0.0,9.199999999999989,,163204922.0,1199575286.0,82.0,0.0,,,
15261.29,2024-09-21 21:40:48,9.199999999999989,0.0,9.199999999999989,,163205287.0,1199575395.0,82.0,0.0,3.377,235.0,3.377
15264.25,2024-09-21 21:40:49,9.199999999999989,0.0,9.199999999999989,,163205656.0,1199575506.0,82.0,0.0,,,
15267.22,2024-09-21 21:40:50,9.199999999999989,0.0,9.199999999999989,,163206027.0,1199575620.0,82.0,0.0,,,
15270.18,2024-09-21 21:40:51,9.199999999999989,0.0,9.199999999999989,174.0,163206401.0,1199575735.0,94.0,0.0,3.414,237.0,3.414
15275.32,2024-09-21 21:40:52,9.199999999999989,0.0,9.199999999999989,174.0,163206778.0,1199575849.0,94.0,0.0,,,
15280.46,2024-09-21 21:40:53,9.199999999999989,0.0,9.199999999999989,,163207160.0,1199575960.0,82.0,0.0,3.453,239.0,3.453
15283.64,2024-09-21 21:40:54,9.199999999999989,0.0,9.199999999999989,,163207546.0,1199576072.0,82.0,0.0,,,
15286.82,2024-09-21 21:40:55,9.199999999999989,0.0,9.199999999999989,,163207936.0,1199576183.0,82.0,0.0,,,
15290.01,2024-09-21 21:40:56,9.399999999999977,0.0,9.399999999999977,,163208325.0,1199576295.0,82.0,0.0,3.493,242.0,3.493
15294.55,2024-09-21 21:40:57,9.399999999999977,0.0,9.399999999999977,,163208714.0,1199576407.0,82.0,0.0,,,
15299.09,2024-09-21 21:40:58,9.399999999999977,0.0,9.399999999999977,,163209100.0,1199576519.0,82.0,0.0,3.516,243.0,3.516
15302.12,2024-09-21 21:40:59,9.399999999999977,0.0,9.399999999999977,,163209487.0,1199576628.0,82.0,0.0,,,
15305.14,2024-09-21 21:41:00,9.399999999999977,0.0,9.399999999999977,176.0,163209875.0,1199576735.0,82.0,0.0,,,
15308.17,2024-09-21 21:41:01,9.399999999999977,0.0,9.399999999999977,,163210268.0,1199576840.0,58.0,0.5,3.535,245.0,3.535
15311.34,2024-09-21 21:41:02,9.399999999999977,0.0,9.399999999999977,,163210664.0,1199576944.0,58.0,0.5,,,
15314.52,2024-09-21 21:41:03,9.399999999999977,0.0,9.399999999999977,,163211059.0,1199577046.0,58.0,0.5,,,
15317.69,2024-09-21 21:41:04,9.399999999999977,0.0,9.399999999999977,,163211450.0,1199577149.0,94.0,0.0,3.553,246.0,3.553
15322.56,2024-09-21 21:41:05,9.399999999999977,0.0,9.399999999999977,,163211836.0,1199577246.0,94.0,0.0,,,
15327.43,2024-09-21 21:41:06,9.399999999999977,0.0,9.399999999999977,176.0,163212221.0,1199577338.0,82.0,0.0,3.54,245.0,3.54
15330.58,2024-09-21 21:41:07,9.399999999999977,0.0,9.399999999999977,,163212607.0,1199577428.0,82.0,0.0,,,
15333.72,2024-09-21 21:41:08,9.399999999999977,0.0,9.399999999999977,,163212995.0,1199577523.0,82.0,0.0,,,
15336.87,2024-09-21 21:41:09,9.399999999999977,0.0,9.399999999999977,,163213382.0,1199577624.0,82.0,0.0,3.576,248.0,3.576
15341.18,2024-09-21 21:41:10,9.399999999999977,0.0,9.399999999999977,,163213769.0,1199577728.0,82.0,0.0,,,
15345.5,2024-09-21 21:41:11,9.399999999999977,0.0,9.399999999999977,176.0,163214156.0,1199577830.0,82.0,0.0,3.562,247.0,3.562
15348.67,2024-09-21 21:41:12,9.399999999999977,0.0,9.399999999999977,176.0,163214547.0,1199577924.0,82.0,0.0,,,
15351.83,2024-09-21 21:41:13,9.399999999999977,0.0,9.399999999999977,,163214942.0,1199578015.0,82.0,0.0,,,
15355.0,2024-09-21 21:41:14,9.399999999999977,0.0,9.399999999999977,,163215341.0,1199578105.0,82.0,0.0,3.609,251.0,3.609
15359.82,2024-09-21 21:41:15,9.399999999999977,0.0,9.399999999999977,,163215745.0,1199578195.0,82.0,0.0,,,
15364.64,2024-09-21 21:41:16,9.399999999999977,0.0,9.399999999999977,,163216149.0,1199578287.0,94.0,0.0,3.642,253.0,3.642
15368.14,2024-09-21 21:41:17,9.399999999999977,0.0,9.399999999999977,,163216553.0,1199578379.0,94.0,0.0,,,
15371.64,2024-09-21 21:41:18,9.399999999999977,0.0,9.399999999999977,,163216954.0,1199578469.0,94.0,0.0,,,
15375.13,2024-09-21 21:41:19,9.399999999999977,0.0,9.399999999999977,,163217355.0,1199578557.0,82.0,0.0,3.664,254.0,3.664
15380.08,2024-09-21 21:41:20,9.399999999999977,0.0,9.399999999999977,176.0,163217757.0,1199578645.0,82.0,0.0,,,
15385.03,2024-09-21 21:41:21,9.399999999999977,0.0,9.399999999999977,,163218162.0,1199578735.0,82.0,0.0,3.699,257.0,3.699
15388.05,2024-09-21 21:41:22,9.399999999999977,0.0,9.399999999999977,,163218566.0,1199578829.0,82.0,0.0,,,
15391.07,2024-09-21 21:41:23,9.399999999999977,0.0,9.399999999999977,,163218966.0,1199578927.0,82.0,0.0,,,
15394.08,2024-09-21 21:41:24,9.600000000000023,0.0,9.600000000000023,176.0,163219359.0,1199579028.0,82.0,0.0,3.698,257.0,3.698
15396.93,2024-09-21 21:41:25,9.600000000000023,0.0,9.600000000000023,,163219747.0,1199579129.0,82.0,0.0,,,
15399.77,2024-09-21 21:41:26,9.600000000000023,0.0,9.600000000000023,,163220135.0,1199579228.0,82.0,0.0,,,
15402.62,2024-09-21 21:41:27,9.600000000000023,0.0,9.600000000000023,,163220529.0,1199579324.0,82.0,0.0,3.679,256.0,3.679
15407.68,2024-09-21 21:41:28,9.399999999999977,0.0,9.399999999999977,,163220929.0,1199579421.0,82.0,0.0,,,
15412.74,2024-09-21 21:41:29,9.399999999999977,0.0,9.399999999999977,174.0,163221334.0,1199579518.0,82.0,0.0,3.716,258.0,3.716
15415.78,2024-09-21 21:41:30,9.399999999999977,0.0,9.399999999999977,,163221739.0,1199579611.0,82.0,0.0,,,
15418.81,2024-09-21 21:41:31,9.399999999999977,0.0,9.399999999999977,,163222146.0,1199579700.0,82.0,0.0,,,
15421.85,2024-09-21 21:41:32,9.399999999999977,0.0,9.399999999999977,175.0,163222556.0,1199579785.0,94.0,0.0,3.714,258.0,3.714
15427.43,2024-09-21 21:41:33,9.399999999999977,0.0,9.399999999999977,,163222967.0,1199579873.0,94.0,0.0,,,
15433.0,2024-09-21 21:41:34,9.399999999999977,0.0,9.399999999999977,,163223377.0,1199579968.0,82.0,0.0,3.75,261.0,3.75
15435.91,2024-09-21 21:41:35,9.399999999999977,0.0,9.399999999999977,,163223783.0,1199580064.0,82.0,0.0,,,
15438.81,2024-09-21 21:41:36,9.399999999999977,0.0,9.399999999999977,,163224185.0,1199580158.0,82.0,0.0,,,
15441.72,2024-09-21 21:41:37,9.399999999999977,0.0,9.399999999999977,,163224587.0,1199580242.0,82.0,0.0,3.741,260.0,3.741
15446.57,2024-09-21 21:41:38,9.399999999999977,0.0,9.399999999999977,175.0,163224990.0,1199580317.0,82.0,0.0,,,
15451.42,2024-09-21 21:41:39,9.399999999999977,0.0,9.399999999999977,,163225394.0,1199580386.0,82.0,0.0,3.756,261.0,3.756
15454.52,2024-09-21 21:41:40,9.399999999999977,0.0,9.399999999999977,,163225799.0,1199580454.0,82.0,0.0,,,
15457.63,2024-09-21 21:41:41,9.399999999999977,0.0,9.399999999999977,,163226204.0,1199580529.0,82.0,0.0,,,
15460.74,2024-09-21 21:41:42,9.399999999999977,0.0,9.399999999999977,,163226608.0,1199580611.0,82.0,0.0,3.757,261.0,3.757
15465.2,2024-09-21 21:41:43,9.399999999999977,0.0,9.399999999999977,,163227011.0,1199580699.0,82.0,0.0,,,
15469.67,2024-09-21 21:41:44,9.399999999999977,0.0,9.399999999999977,,163227412.0,1199580781.0,94.0,0.0,3.738,260.0,3.738
15473.27,2024-09-21 21:41:45,9.399999999999977,0.0,9.399999999999977,174.0,163227816.0,1199580854.0,94.0,0.0,,,
15476.88,2024-09-21 21:41:46,9.399999999999977,0.0,9.399999999999977,,163228222.0,1199580920.0,94.0,0.0,,,
15480.48,2024-09-21 21:41:47,9.199999999999989,0.0,9.199999999999989,,163228634.0,1199580982.0,82.0,0.0,3.755,261.0,3.755
15483.85,2024-09-21 21:41:48,9.199999999999989,0.0,9.199999999999989,,163229050.0,1199581047.0,82.0,0.0,,,
15487.22,2024-09-21 21:41:49,9.199999999999989,0.0,9.199999999999989,,163229469.0,1199581117.0,82.0,0.0,,,
15490.6,2024-09-21 21:41:50,9.199999999999989,0.0,9.199999999999989,173.0,163229885.0,1199581193.0,82.0,0.0,3.79,264.0,3.79
